postcode,locality,region,long,lat,territory,island
"7886","Mahitahi","West Coast","169.3817","-43.7673","Westland District","South Island"
"7891","Mokihinui Mine","West Coast","172.0406","-41.5514","Buller District","South Island"
"7892","Te Kuha","West Coast","171.5678","-41.8946","Buller District","South Island"
"7893","Oparara","West Coast","172.1609","-41.2059","Buller District","South Island"
"7895","Crushington","West Coast","172.0272","-42.1053","Buller District","South Island"
"7901","Ben Ohau","Canterbury","170.0746","-44.262","Mackenzie","South Island"
"7901","Ohau","Canterbury","170.0746","-44.262","Mackenzie","South Island"
"7901","Twizel","Canterbury","170.0746","-44.262","Mackenzie District","South Island"
"7903","Pleasant Point","Canterbury","171.1305","-44.2585","Timaru District","South Island"
"7903","Totara Valley","Canterbury","171.1305","-44.2585","Timaru","South Island"
"7910","Fairview","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Gleniti","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Glenwood","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Highfield","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Kensington","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Maori Park","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Marchwiel","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Oceanview","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Otipua Creek","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Parkside","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Redruth","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Scarborough","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Seaview","Canterbury","171.2285","-44.3864","Timaru District","South Island"
"7910","Timaru Central","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Timaru Port","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Waimataitai","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Washdyke","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Washdyke Flat","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","Watlington","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7910","West End","Canterbury","171.2285","-44.3864","Timaru","South Island"
"7912","Kingsdown","Canterbury","171.2097","-44.4875","Timaru","South Island"
"7912","Pareora","Canterbury","171.2097","-44.4875","Timaru District","South Island"
"7920","Temuka","Canterbury","171.2852","-44.2374","Timaru District","South Island"
"7924","Waimate","Canterbury","171.0476","-44.7318","Waimate District","South Island"
"7925","Fairlie","Canterbury","170.8289","-44.0947","Mackenzie District","South Island"
"7930","Denfield","Canterbury","171.242","-44.0934","Timaru","South Island"
"7930","Geraldine","Canterbury","171.242","-44.0934","Timaru District","South Island"
"7940","Timaru","Canterbury","171.2532","-44.395","Timaru District","South Island"
"7941","Puhuka","Canterbury","171.238","-44.3563","Timaru District","South Island"
"7942","Parkside","Canterbury","171.2445","-44.3906","Timaru District","South Island"
"7943","Kensington","Canterbury","171.2344","-44.4053","Timaru District","South Island"
"7944","Twizel","Canterbury","170.1","-44.258","Mackenzie District","South Island"
"7945","Lake Tekapo","Canterbury","170.4772","-44.0043","Mackenzie District","South Island"
"7946","Glentanner","Canterbury","170.0938","-43.7327","Mackenzie District","South Island"
"7947","Pleasant Point","Canterbury","171.1275","-44.2601","Timaru District","South Island"
"7948","Temuka","Canterbury","171.2773","-44.244","Timaru District","South Island"
"7949","Fairlie","Canterbury","170.8295","-44.0984","Mackenzie District","South Island"
"7956","Geraldine","Canterbury","171.2436","-44.0912","Timaru District","South Island"
"7957","Cave","Canterbury","170.9524","-44.3103","Timaru District","South Island"
"7958","Winchester","Canterbury","171.2782","-44.1851","Timaru District","South Island"
"7960","Waimate","Canterbury","171.0476","-44.7334","Waimate District","South Island"
"7971","Esk Valley","Canterbury","171.086","-44.53","Waimate District","South Island"
"7972","Southburn","Canterbury","171.0532","-44.4575","Timaru District","South Island"
"7973","Seadown","Canterbury","171.2918","-44.3175","Timaru District","South Island"
"7974","Claremont","Canterbury","171.124","-44.3314","Timaru District","South Island"
"7977","Waihaorunga","Canterbury","170.8388","-44.7324","Waimate District","South Island"
"7978","Waimate","Canterbury","171.0101","-44.6945","Waimate District","South Island"
"7979","Waihao Forks","Canterbury","170.9906","-44.8281","Waimate District","South Island"
"7980","Morven","Canterbury","171.1192","-44.8219","Waimate District","South Island"
"7982","Hazelburn","Canterbury","170.9986","-44.2151","Timaru District","South Island"
"7983","Sutherlands","Canterbury","171.0431","-44.2887","Timaru District","South Island"
"7984","Mawaro","Canterbury","170.8526","-44.3312","Waimate District","South Island"
"7985","Waitohi Flat","Canterbury","171.1929","-44.204","Timaru District","South Island"
"7986","Orton","Canterbury","171.3866","-44.1694","Timaru District","South Island"
"7987","Waikarua","Canterbury","170.8816","-44.0577","Mackenzie District","South Island"
"7988","Esk Valley","Canterbury","171.0694","-44.5216","Waimate District","South Island"
"7990","Sherwood Downs","Canterbury","170.9233","-43.6686","Timaru District","South Island"
"7991","Te Moana","Canterbury","171.108","-44.0601","Timaru District","South Island"
"7992","Arundel","Canterbury","171.2776","-44.0184","Timaru District","South Island"
"7999","Ben Ohau","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Burkes Pass","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Cattle Creek","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Glentanner","Canterbury","170.1682","-43.9781","Timaru District","South Island"
"7999","Huxley Gorge","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Mount Cook","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Mount Cook National Park","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Ohau","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Tekapo","Canterbury","170.1682","-43.9781","Timaru","South Island"
"7999","Totara Peak","Canterbury","170.1682","-43.9781","Timaru","South Island"
"8011","Addington","Canterbury","172.637","-43.5341","Christchurch","South Island"
"8011","Christchurch","Canterbury","172.637","-43.5341","Christchurch City","South Island"
"8011","Christchurch Central","Canterbury","172.637","-43.5341","Christchurch","South Island"
"8011","Linwood","Canterbury","172.637","-43.5341","Christchurch","South Island"
"8011","Phillipstown","Canterbury","172.637","-43.5341","Christchurch","South Island"
"8011","Riccarton","Canterbury","172.637","-43.5341","Christchurch","South Island"
"8011","Sydenham","Canterbury","172.637","-43.5341","Christchurch","South Island"
"8011","Waltham","Canterbury","172.637","-43.5341","Christchurch","South Island"
"8013","Christchurch","Canterbury","175.5503","-44.5772","Christchurch City","South Island"
"8013","Christchurch Central","Canterbury","175.5503","-44.5772","Christchurch","South Island"
"8013","Edgeware","Canterbury","175.5503","-44.5772","Christchurch","South Island"
"8013","Mairehau","Canterbury","175.5503","-44.5772","Christchurch","South Island"
"8013","Richmond","Canterbury","175.5503","-44.5772","Christchurch","South Island"
"8013","Shirley","Canterbury","175.5503","-44.5772","Christchurch","South Island"
"8014","Christchurch Central","Canterbury","172.6204","-43.5136","Christchurch","South Island"
"8014","Fendalton","Canterbury","172.6204","-43.5136","Christchurch","South Island"
"8014","Merivale","Canterbury","172.6204","-43.5136","Christchurch","South Island"
"8014","Saint Albans","Canterbury","172.6204","-43.5136","Christchurch City","South Island"
"8014","St Albans","Canterbury","172.6204","-43.5136","Christchurch","South Island"
"8014","Strowan","Canterbury","172.6204","-43.5136","Christchurch","South Island"
"8022","Cashmere","Canterbury","172.6644","-43.5831","Christchurch","South Island"
"8022","Cashmere Hills","Canterbury","172.6644","-43.5831","Christchurch City","South Island"
"8022","Ferrymead","Canterbury","172.6644","-43.5831","Christchurch","South Island"
"8022","Governors Bay","Canterbury","172.6644","-43.5831","Christchurch","South Island"
"8022","Heathcote Valley","Canterbury","172.6644","-43.5831","Christchurch","South Island"
"8022","Hillsborough","Canterbury","172.6644","-43.5831","Christchurch","South Island"
"8022","St Martins","Canterbury","172.6644","-43.5831","Christchurch","South Island"
"8023","Beckenham","Canterbury","172.669","-43.5559","Christchurch","South Island"
"8023","Bromley","Canterbury","172.669","-43.5559","Christchurch","South Island"
"8023","Ferrymead","Canterbury","172.669","-43.5559","Christchurch","South Island"
"8023","Hillsborough","Canterbury","172.669","-43.5559","Christchurch City","South Island"
"8023","Opawa","Canterbury","172.669","-43.5559","Christchurch","South Island"
"8023","Sydenham","Canterbury","172.669","-43.5559","Christchurch","South Island"
"8023","Waltham","Canterbury","172.669","-43.5559","Christchurch","South Island"
"8023","Woolston","Canterbury","172.669","-43.5559","Christchurch","South Island"
"8024","Addington","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8024","Barrington","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8024","Beckenham","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8024","Middleton","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8024","Riccarton","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8024","Sockburn","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8024","Somerfield","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8024","Spreydon","Canterbury","172.6024","-43.5565","Christchurch City","South Island"
"8024","Sydenham","Canterbury","172.6024","-43.5565","Christchurch","South Island"
"8025","Halswell","Canterbury","172.579","-43.5884","Selwyn District","South Island"
"8025","Hoon Hay","Canterbury","172.579","-43.5884","Selwyn","South Island"
"8025","Kennedys Bush","Canterbury","172.579","-43.5884","Selwyn","South Island"
"8025","Prebbleton","Canterbury","172.579","-43.5884","Selwyn","South Island"
"8025","Taitapu","Canterbury","172.579","-43.5884","Selwyn","South Island"
"8025","Westmorland","Canterbury","172.579","-43.5884","Selwyn","South Island"
"8025","Wigram","Canterbury","172.579","-43.5884","Selwyn","South Island"
"8041","Addington","Canterbury","172.5813","-43.5225","Christchurch","South Island"
"8041","Burnside","Canterbury","172.5813","-43.5225","Christchurch","South Island"
"8041","Fendalton","Canterbury","172.5813","-43.5225","Christchurch City","South Island"
"8041","Ilam","Canterbury","172.5813","-43.5225","Christchurch","South Island"
"8041","Middleton","Canterbury","172.5813","-43.5225","Christchurch","South Island"
"8041","Riccarton","Canterbury","172.5813","-43.5225","Christchurch","South Island"
"8041","Upper Riccarton","Canterbury","172.5813","-43.5225","Christchurch","South Island"
"8042","Avonhead","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Broomfield","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Hei Hei","Canterbury","172.5174","-43.5294","Selwyn District","South Island"
"8042","Hornby","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Hornby South","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Ilam","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Islington","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Riccarton","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Russley","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Sockburn","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Templeton","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Upper Riccarton","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Wigram","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8042","Yaldhurst","Canterbury","172.5174","-43.5294","Selwyn","South Island"
"8051","Belfast","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","Casebrook","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","Christchurch Airport","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","Coutts Island","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","Harewood","Canterbury","172.5247","-43.4611","Christchurch City","South Island"
"8051","Marshland","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","Mcleans Island","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","Northwood","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","Redwood","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8051","West Melton","Canterbury","172.5247","-43.4611","Christchurch","South Island"
"8052","Belfast","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","Bishopdale","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","Bryndwr","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","Fendalton","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","Mairehau","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","Northcote","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","Papanui","Canterbury","172.6257","-43.5008","Christchurch City","South Island"
"8052","Shirley","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","St Albans","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8052","Strowan","Canterbury","172.6257","-43.5008","Christchurch","South Island"
"8053","Bishopdale","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Burnside","Canterbury","172.568","-43.4957","Christchurch City","South Island"
"8053","Casebrook","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Christchurch Airport","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Harewood","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Ilam","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Mcleans Island","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Northcote","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Papanui","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Russley","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8053","Yaldhurst","Canterbury","172.568","-43.4957","Christchurch","South Island"
"8061","Aranui","Canterbury","172.7022","-43.5079","Christchurch City","South Island"
"8061","Avondale","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","Avonside","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","Bexley","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","Brighton","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","Burwood","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","Dallington","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","New Brighton","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","Shirley","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8061","Wainoni","Canterbury","172.7022","-43.5079","Christchurch","South Island"
"8062","Brighton","Canterbury","172.71","-43.541","Christchurch","South Island"
"8062","Bromley","Canterbury","172.71","-43.541","Christchurch City","South Island"
"8062","Linwood","Canterbury","172.71","-43.541","Christchurch","South Island"
"8062","New Brighton","Canterbury","172.71","-43.541","Christchurch","South Island"
"8062","Phillipstown","Canterbury","172.71","-43.541","Christchurch","South Island"
"8062","South New Brighton","Canterbury","172.71","-43.541","Christchurch","South Island"
"8062","Southshore","Canterbury","172.71","-43.541","Christchurch","South Island"
"8062","Woolston","Canterbury","172.71","-43.541","Christchurch","South Island"
"8081","Ferrymead","Canterbury","172.7589","-43.5753","Christchurch","South Island"
"8081","Heathcote Valley","Canterbury","172.7589","-43.5753","Christchurch","South Island"
"8081","Mt Pleasant","Canterbury","172.7589","-43.5753","Christchurch","South Island"
"8081","Redcliffs","Canterbury","172.7589","-43.5753","Christchurch","South Island"
"8081","Sumner","Canterbury","172.7589","-43.5753","Christchurch City","South Island"
"8082","Cass Bay","Canterbury","172.7241","-43.6024","Christchurch","South Island"
"8082","Corsair Bay","Canterbury","172.7241","-43.6024","Christchurch","South Island"
"8082","Lyttelton","Canterbury","172.7241","-43.6024","Christchurch City","South Island"
"8083","Belfast","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Bottle Lake","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Brighton","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Brooklands","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Burwood","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Kainga","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Marshland","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","New Brighton","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","North Beach","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Ouruhia","Canterbury","172.6875","-43.4492","Christchurch City","South Island"
"8083","Parklands","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Shirley","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Styx","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8083","Waimairi Beach","Canterbury","172.6875","-43.4492","Christchurch","South Island"
"8140","Christchurch","Canterbury","172.6316","-43.5319","Christchurch City","South Island"
"8141","Christchurch","Canterbury","172.6392","-43.5286","Christchurch City","South Island"
"8142","Christchurch","Canterbury","172.6403","-43.5352","Christchurch City","South Island"
"8143","Saint Albans","Canterbury","172.6377","-43.5136","Christchurch City","South Island"
"8144","Christchurch","Canterbury","172.6307","-43.5241","Christchurch City","South Island"
"8145","Opawa","Canterbury","172.6585","-43.5404","Christchurch City","South Island"
"8146","Saint Albans","Canterbury","172.622","-43.5127","Christchurch City","South Island"
"8147","Linwood","Canterbury","172.6573","-43.5302","Christchurch City","South Island"
"8148","Avonside","Canterbury","172.6559","-43.5177","Christchurch City","South Island"
"8149","Spreydon","Canterbury","172.6083","-43.5451","Christchurch City","South Island"
"8240","Sydenham","Canterbury","172.6365","-43.5452","Christchurch City","South Island"
"8241","Woolston","Canterbury","172.6842","-43.5498","Christchurch City","South Island"
"8242","Beckenham","Canterbury","172.6366","-43.5579","Christchurch City","South Island"
"8243","Spreydon","Canterbury","172.6085","-43.5457","Christchurch City","South Island"
"8244","Somerfield","Canterbury","172.6189","-43.5571","Christchurch City","South Island"
"8245","Halswell","Canterbury","172.567","-43.5802","Christchurch City","South Island"
"8246","Hillsborough","Canterbury","172.6542","-43.558","Christchurch City","South Island"
"8247","Mount Pleasant","Canterbury","172.7026","-43.5574","Christchurch City","South Island"
"8440","Riccarton","Canterbury","172.6012","-43.5298","Christchurch City","South Island"
"8441","Hornby","Canterbury","172.5252","-43.5432","Christchurch City","South Island"
"8442","Upper Riccarton","Canterbury","172.5723","-43.5318","Christchurch City","South Island"
"8443","Wigram","Canterbury","172.5559","-43.5384","Christchurch City","South Island"
"8444","Ilam","Canterbury","172.5718","-43.5167","Christchurch City","South Island"
"8445","Templeton","Canterbury","172.4732","-43.5533","Christchurch City","South Island"
"8540","Fendalton","Canterbury","172.5884","-43.5177","Christchurch City","South Island"
"8542","Papanui","Canterbury","172.6088","-43.4952","Christchurch City","South Island"
"8543","Harewood","Canterbury","172.5872","-43.489","Christchurch City","South Island"
"8544","Harewood","Canterbury","172.5388","-43.4884","Christchurch City","South Island"
"8545","Burnside","Canterbury","172.567","-43.489","Christchurch City","South Island"
"8546","Belfast","Canterbury","172.6324","-43.4454","Christchurch City","South Island"
"8640","Dallington","Canterbury","172.6631","-43.507","Christchurch City","South Island"
"8641","New Brighton","Canterbury","172.7287","-43.5073","Christchurch City","South Island"
"8642","Bromley","Canterbury","172.6735","-43.533","Christchurch City","South Island"
"8643","Aranui","Canterbury","172.7005","-43.5178","Christchurch City","South Island"
"8840","Sumner","Canterbury","172.7593","-43.569","Christchurch City","South Island"
"8841","Lyttelton","Canterbury","172.7223","-43.603","Christchurch City","South Island"
"8842","North New Brighton","Canterbury","172.706","-43.4816","Christchurch City","South Island"
"8941","Diamond Harbour","Canterbury","172.7402","-43.6252","Christchurch City","South Island"
"8942","Diamond Harbour","Canterbury","178.0457","-45.2397","Chatham Island","South Island"
"8971","Allandale","Canterbury","172.6814","-43.6438","Christchurch City","South Island"
"8972","Pigeon Bay","Canterbury","172.8054","-43.658","Christchurch City","South Island"
"9010","Dalmore","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Glenleith","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Halfway Bush","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Helensburgh","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Kaikorai","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Leith Valley","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Liberton","Otago","170.5074","-45.8366","Dunedin City","South Island"
"9010","Maori Hill","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Normanby","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","North East Valley","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Opoho","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Pine Hill","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Roslyn","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Upper Junction","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Wakari","Otago","170.5074","-45.8366","Dunedin","South Island"
"9010","Woodhaugh","Otago","170.5074","-45.8366","Dunedin","South Island"
"9011","Balaclava","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Belleknowes","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Bradford","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Brockville","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Calton Hill","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Caversham","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Clyde Hill","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Glenross","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Kenmure","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Lookout Point","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Maryhill","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","Mornington","Otago","170.472","-45.8792","Dunedin City","South Island"
"9011","Mount Grand","Otago","170.472","-45.8792","Dunedin","South Island"
"9011","The Glen","Otago","170.472","-45.8792","Dunedin","South Island"
"9012","Calton Hill","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Caversham","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Concord","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Corstorphine","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Dunedin Central","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Dunedin South","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Forbury","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Kensington","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Kew","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Saint Clair","Otago","170.4912","-45.9059","Dunedin","South Island"
"9012","Saint Kilda","Otago","170.4912","-45.9059","Dunedin City","South Island"
"9013","Andersons Bay","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Highcliff","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Lawyers Head","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Musselburgh","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Ocean Grove","Otago","170.5368","-45.8962","Dunedin City","South Island"
"9013","Saint Kilda","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Shiel Hill","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Tainui","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Vauxhall","Otago","170.5368","-45.8962","Dunedin","South Island"
"9013","Waverley","Otago","170.5368","-45.8962","Dunedin","South Island"
"9014","Broad Bay","Otago","170.6214","-45.8447","Dunedin City","South Island"
"9014","Company Bay","Otago","170.6214","-45.8447","Dunedin","South Island"
"9014","Macandrew Bay","Otago","170.6214","-45.8447","Dunedin","South Island"
"9014","Portobello","Otago","170.6214","-45.8447","Dunedin","South Island"
"9016","Belleknowes","Otago","170.5119","-45.8714","Dunedin","South Island"
"9016","Dunedin Central","Otago","170.5119","-45.8714","Dunedin","South Island"
"9016","Dunedin North","Otago","170.5119","-45.8714","Dunedin","South Island"
"9016","Dunedin South","Otago","170.5119","-45.8714","Dunedin","South Island"
"9016","Mornington","Otago","170.5119","-45.8714","Dunedin","South Island"
"9016","Opoho","Otago","170.5119","-45.8714","Dunedin","South Island"
"9016","Roslyn","Otago","170.5119","-45.8714","Dunedin","South Island"
"9016","Waverley","Otago","170.5119","-45.8714","Dunedin City","South Island"
"9018","Abbotsford","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Burnside","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Chain Hills","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Concord","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Corstorphine","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Fairfield","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Green Island","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Kenmure","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Mount Grand","Otago","170.4259","-45.9004","Dunedin","South Island"
"9018","Sunnyvale","Otago","170.4259","-45.9004","Dunedin City","South Island"
"9018","Waldronville","Otago","170.4259","-45.9004","Dunedin","South Island"
"9019","Outram","Otago","170.2312","-45.8603","Dunedin City","South Island"
"9022","Maia","Otago","170.5626","-45.8534","Dunedin City","South Island"
"9022","Ravensbourne","Otago","170.5626","-45.8534","Dunedin","South Island"
"9022","Saint Leonards","Otago","170.5626","-45.8534","Dunedin","South Island"
"9022","Sawyers Bay","Otago","170.5626","-45.8534","Dunedin","South Island"
"9023","Careys Bay","Otago","170.6084","-45.8185","Dunedin","South Island"
"9023","Port Chalmers","Otago","170.6084","-45.8185","Dunedin","South Island"
"9023","Roseneath","Otago","170.6084","-45.8185","Dunedin","South Island"
"9023","Sawyers Bay","Otago","170.6084","-45.8185","Dunedin City","South Island"
"9023","Upper Junction","Otago","170.6084","-45.8185","Dunedin","South Island"
"9024","Chain Hills","Otago","170.3552","-45.8839","Dunedin","South Island"
"9024","East Taieri","Otago","170.3552","-45.8839","Dunedin","South Island"
"9024","Kinmont Park","Otago","170.3552","-45.8839","Dunedin","South Island"
"9024","Mosgiel","Otago","170.3552","-45.8839","Dunedin City","South Island"
"9035","Brighton","Otago","170.337","-45.9397","Dunedin City","South Island"
"9035","Westwood","Otago","170.337","-45.9397","Dunedin","South Island"
"9040","Maryhill","Otago","170.4796","-45.881","Dunedin City","South Island"
"9041","Opoho","Otago","170.5192","-45.855","Dunedin City","South Island"
"9042","Kaikorai","Otago","170.4783","-45.8579","Dunedin City","South Island"
"9043","North Dunedin","Otago","170.501","-45.8584","Dunedin City","South Island"
"9044","Saint Kilda","Otago","170.4994","-45.8944","Dunedin City","South Island"
"9045","Caversham","Otago","170.4806","-45.8964","Dunedin City","South Island"
"9046","Tainui","Otago","170.5041","-45.9003","Dunedin City","South Island"
"9047","Saint Clair","Otago","170.4874","-45.9062","Dunedin City","South Island"
"9048","Portobello","Otago","170.6511","-45.8394","Dunedin City","South Island"
"9049","Saint Kilda","Otago","170.5154","-45.8976","Dunedin City","South Island"
"9050","Port Chalmers","Otago","170.6218","-45.8157","Dunedin City","South Island"
"9052","Green Island","Otago","170.4296","-45.9017","Dunedin City","South Island"
"9053","Mosgiel","Otago","170.3489","-45.8758","Dunedin City","South Island"
"9054","Dunedin","Otago","170.5018","-45.8777","Dunedin City","South Island"
"9058","Dunedin","Otago","170.5036","-45.8724","Dunedin City","South Island"
"9059","Dunedin","Otago","170.5096","-45.8661","Dunedin City","South Island"
"9062","Outram","Otago","170.2312","-45.8566","Dunedin City","South Island"
"9067","Middlemarch","Otago","170.119","-45.507","Dunedin City","South Island"
"9069","Waitati","Otago","170.5681","-45.7457","Dunedin City","South Island"
"9073","Berwick","Otago","170.0903","-45.9556","Dunedin City","South Island"
